text;id;referierte_Figur
Wenn du darauf dringst, gewiß. Aber es liegt schwieriger damit, als du denkst. Solche Kinder, ganz im Gegensatz zur Pädagogenschablone, muß man sich selbst überlassen. Der gefährlichere Weg, wenn überhaupt was Gutes in ihnen steckt, ist jedesmal der bessere. Dann bekehren sie sich aus sich selbst heraus. Wenn aber irgendein Zwang diese Bekehrung schaffen will, so wird meist nichts draus. Da werden nur Heuchelei und Ziererei geboren. Eigner freier Entschluß wiegt hundert Erziehungsmaximen auf.;783451;Agnes
Denn wie mir Melusine erzählt hat, sind die Weiberfeinde sogar stolz darauf, Weiberfeinde zu sein, und behandeln ihr Denken und Tun als eine höhere Lebensform.;261868;Melusine
Nicht so ganz. Oder eigentlich gar nicht. Denn Lilli ist sehr hübsch und nebenher auch noch sehr reich. Und da soll denn der Vetter gesagt haben, er liebe sie so sehr, und wo man liebe, da verzeihe man auch. Und er halte auch eine Entsühnung für durchaus möglich. Ja, er soll dabei von Purgatorium gesprochen haben.;395713;Lillis Vetter
Nicht so ganz. Oder eigentlich gar nicht. Denn Lilli ist sehr hübsch und nebenher auch noch sehr reich. Und da soll denn der Vetter gesagt haben, er liebe sie so sehr, und wo man liebe, da verzeihe man auch. Und er halte auch eine Entsühnung für durchaus möglich. Ja, er soll dabei von Purgatorium gesprochen haben.;395713;die schöne Lilli
Die vielleicht größte, zugleich die erste, war die unter dem Soldatenkönig. Das war ein nicht genug zu preisender Mann, seiner Zeit wunderbar angepaßt und ihr zugleich voraus. Er hat nicht bloß das Königtum stabiliert, er hat auch, was viel wichtiger, die Fundamente für eine neue Zeit geschaffen und an die Stelle von Zerfahrenheit, selbstischer Vielherrschaft und Willkür Ordnung und Gerechtigkeit gesetzt. Gerechtigkeit, das war sein bester ›rocher de bronce‹.;551288;Soldatenkönig
Das is richtig. Also Lorenzen;505692;Lorenzen
Kein Wort gegen den.;719673;Fix
"Oh, der; der ist hors concours und geht noch über Woldemar hinaus. Was meinst du, wenn ich den Alten heiratete?";587165;Dubslav
"Oh, der; der ist hors concours und geht noch über Woldemar hinaus. Was meinst du, wenn ich den Alten heiratete?";587165;Woldemar
Trotzdem, das Eigentlichste war doch noch wieder ein andres und kam erst, als ich da zwischen den Sarkophagen der beiden feindlichen Königinnen stand. Ich wüßte nicht, daß etwas je so beweglich und eindringlich zu mir gepredigt hätte wie gerade diese Stelle.;491518;Maria Stuart
Trotzdem, das Eigentlichste war doch noch wieder ein andres und kam erst, als ich da zwischen den Sarkophagen der beiden feindlichen Königinnen stand. Ich wüßte nicht, daß etwas je so beweglich und eindringlich zu mir gepredigt hätte wie gerade diese Stelle.;491518;Queen Elisabeth
und auch noch den Fürsten Schwarzenberg, dessen Frau in Paris verbrannte;188636;Fürst Schwarzenberg
und auch noch den Fürsten Schwarzenberg, dessen Frau in Paris verbrannte;188636;Fürstin Schwarzenberg
Und ich bezweifle nur, daß Stechlin in eine gleiche Lage kommen wird.;424999;Woldemar
Krippenstapel, hör ich, soll sie auch in der Schule verwöhnen. Wenn die andern ihn noch anglotzen, dann schießt sie schon los. Es ist ein kluges Ding.;700691;Krippenstapel
Ich glaube, daß sie viel auf 'm Kerbholz hat und daß die Karline so is, wie sie is, daran is doch auch bloß die Alte schuld.;700270;Karline
Na, die passen wenigstens. Diokletian war ja wohl der mit der Christenverfolgung. Aber ich glaube, es war am Ende nicht so schlimm. Verfolgt wird immer. Und mitunter sind die Verfolgten obenauf.;732803;Diokletian
"Nu ja, Woldemar. Woldemar ist gut, natürlich, und die Comtesse, seine junge Frau, is auch gut. Alles is gut, und ich hab es auch nicht so schlimm gemeint; man redt bloß so.";726392;Woldemar
Alles Sammeln ist überhaupt verrückt, und wenn Woldemar sich nich mehr drum kümmert, so is es eigentlich bloß Wiederherstellung von Sinn und Verstand.;726643;Woldemar
"Rudolfen hab ich eben erst gefragt, wo du geblieben wärst, denn ich habe dich ja mit ihm spielen sehen; aber solch Junge weiß nie was; der denkt bloß immer an sich, und ob er sein Stück Kuchen kriegt. Na, wenn er kommt, er soll's haben";289722;Rudolf
Und Anno siebzig war ich doch auch mit Liebesgaben bis dicht an den Feind, trotzdem Luchterhand immer sagte: ›Nicht so nah ran.‹;235941;Luchterhand
Soviel ich weiß, hat er vor kurzem damit angefangen, aber natürlich nicht wegen dieser Mission, die ja wie vom blauen Himmel auf ihn niederfällt, sondern der Barbys wegen, die beinah zwanzig Jahre in England waren und halb englisch sind.;420769;Woldemar
Für den, den Editha Schwanenhals auf dem Schlachtfelde von Hastings suchte?;489277;Editha Schwanenhals
Für den, den Editha Schwanenhals auf dem Schlachtfelde von Hastings suchte?;489277;König Harald
die schon bei Melusine Kindermuhme gewesen war, und hieß Susan. Ich liebte sie sehr, denn sie hatte wie die meisten Irischen etwas ungemein Heiteres und Gütiges. Ich ging viel mit ihr im Hyde Park spazieren, wohnten wir doch in der an seiner Nordseite sich hinziehenden großen Straße. Hyde Park erschien mir immer sehr schön. Aber weil es tagaus, tagein dasselbe war, wollt ich doch gern einmal was andres sehen, worauf Susan auch gleich einging, trotzdem es ihr eigentlich verboten war.;436853;Susan
"Und die Mächens gehen sonnabends auch immer hin, wenn's schummert, und Uncke hat auch schon welche notiert und beim Landrat Anzeige gemacht. Aber sie streiten alle Stein und Bein; und ein paar haben auch schon geschworen, sie wüßten von gar nichts.";677441;Uncke
Gestern abend bei Dubslav von Stechlin Krammetsvögelbrüste;178657;Dubslav
Nur noch Tante Adelheid von Kloster Wutz;581956;Adelheid
Wörishofener Pfarrer – er sucht nicht die Menschen, die Menschen suchen ihn. Und wenn sie kommen, so heilt er sie, heilt sie mit dem Einfachsten und Natürlichsten.;51123;Kneipp
Habe mir da neulich erst den ›Götz‹ wieder angesehn, bloß wegen dieser Szene. Die Poppe beiläufig vorzüglich. Und der schwarze Mann von der Feme soll im Urtext noch viel schlimmer gewesen sein, so daß man es (Goethe war damals noch sehr jung) eigentlich kaum lesen kann.;464953;Goethe
Sie hat so was Unberührtes.;707158;Armgard
Wenn Sie kommen und den Alten Fritzen freibeten wollen, werden Sie rausgeschmissen.;376990;Friedrich II.
 Indessen wie so der Zufall spielt, mal sieht man doch so was, und war da auf dem Via-Mala-Bilde 'ne Felsenschlucht mit Figuren von einem sehr berühmten Malermenschen, der, glaub ich, Böcking oder Böckling hieß.;648676;Böcklin
Und da waren an jenem Abend auch die Berchtesgadens, Baron und Frau, und in lebhaftestem Gespräche mit diesem bayerischen Baron ein distinguierter alter Herr und zwei Damen. Und diese drei, das waren die Barbys.;205928;Armgard
Und da waren an jenem Abend auch die Berchtesgadens, Baron und Frau, und in lebhaftestem Gespräche mit diesem bayerischen Baron ein distinguierter alter Herr und zwei Damen. Und diese drei, das waren die Barbys.;205928;Baron Berchtesgaden
Und da waren an jenem Abend auch die Berchtesgadens, Baron und Frau, und in lebhaftestem Gespräche mit diesem bayerischen Baron ein distinguierter alter Herr und zwei Damen. Und diese drei, das waren die Barbys.;205928;Baronin Berchtesgaden
Und da waren an jenem Abend auch die Berchtesgadens, Baron und Frau, und in lebhaftestem Gespräche mit diesem bayerischen Baron ein distinguierter alter Herr und zwei Damen. Und diese drei, das waren die Barbys.;205928;Graf Barby
Und da waren an jenem Abend auch die Berchtesgadens, Baron und Frau, und in lebhaftestem Gespräche mit diesem bayerischen Baron ein distinguierter alter Herr und zwei Damen. Und diese drei, das waren die Barbys.;205928;Melusine
Aber er schweigt doch immer noch besser, als die Gundermannsche redt.;505620;Frau Gundermann
Wir hatten die Ehre, für König und Vaterland hungern und dursten und sterben zu dürfen, sind aber nie gefragt worden, ob uns das auch passe. Nur dann und wann erfuhren wir, daß wir ›Edelleute‹ seien und als solche mehr ›Ehre‹ hätten. Aber damit war es auch getan. In seiner innersten Seele rief er uns eigentlich genau dasselbe zu wie den Grenadieren bei Torgau. Wir waren Rohmaterial und wurden von ihm mit meist sehr kritischem Auge betrachtet.;619458;Friedrich II.
Freunde;32942;Czako
Freunde;32942;Rex
"Das sind natürlich Gundermanns; die kommen immer zu früh. Der arme Kerl hat mal was von der Höflichkeit der Könige gehört und macht jetzt einen zu weitgehenden Gebrauch davon.";36398;Frau Gundermann
"Das sind natürlich Gundermanns; die kommen immer zu früh. Der arme Kerl hat mal was von der Höflichkeit der Könige gehört und macht jetzt einen zu weitgehenden Gebrauch davon.";36398;Herr Gundermann
und mit einer unsrer Konventualinnen, einem mir lieben Fräulein, das immer munter und ausgelassen, aber doch zugleich bekenntnisstreng ist, ganz von jener schönen Heiterkeit, die man bloß bei denen findet, deren Glaube feste Wurzeln getrieben hat.;161110;Schmargendorf
Da waren Sie neulich mit dem guten Wrschowitz bei uns und haben uns allerhand Schreckliches von Ihrem misogynen Prinzen wissen lassen. ;304585;Prinz Heinrich von Preußen
"dann werd ich man unten mit unse Mamsell Pritzbur sprechen; die kann denn die lütte Marie rausschicken. Marieken is letzten Michaelis erst eingesegnet, aber sie war auch schon da.";679108;Mamsell Pritzbur
"dann werd ich man unten mit unse Mamsell Pritzbur sprechen; die kann denn die lütte Marie rausschicken. Marieken is letzten Michaelis erst eingesegnet, aber sie war auch schon da.";679108;Marie
Und Gräfin Melusine! Na, die wird sich wohl auch freun. Und die darf auch.;715438;Melusine
Da hatten wir, als ich noch Militär war, einen Compagniechirurgus, richtige alte Schule, der sagte, wenn er von so was hörte: ›Ja, christliche Ehe, ganz gut, kenn ich. Is wie Schinken in Burgunder.;646858;Compagniechirurg
Und von diesem Unikum erzählen Sie uns erst heute!;304534;Lorenzen
Und während Sie den in den Vordergrund stellen, halten Sie diesen Pastor Lorenzen ganz gemütlich in Reserve. Wie kann man so grausam sein und mit seinen Berichten und Redekünsten so launenhaft operieren!;304720;Lorenzen
Wie kam Ihr Vater auf den Einfall, Ihnen einen solchen Erzieher zu geben? Und wie kam ein Mann wie dieser Lorenzen in diese Gegenden? Und wie kam er überhaupt in diese Welt? Es ist so selten, so selten.;305016;Lorenzen
Na, nu geh mal zu Pastor Lorenzen und sag ihm, ich ließ' ihn bitten. Aber sage nichts von dem Brief;449323;Lorenzen
Es hängt soviel an der Wahl unsers alten trefflichen Stechlin. Er steht außerdem sittlich höher als Kortschädel, dem man, trotz seiner siebzig, allerhand nachsagen durfte. Stechlin ist ganz intakt. Etwas sehr Seltenes. Und einem sittlichen Prinzip zum Siege zu verhelfen, dafür leben wir doch recht eigentlich. Dafür lebe wenigstens ich.;356607;Dubslav
Denn ich glaube, daß er sich seine Freiheit wahren will und mit Bewußtsein auf den Célibataire lossteuert.;205288;Woldemar
 Jedenfalls aber befind ich mich in meinem derzeitig erträglichen Zustande nur mit Hilfe der Buschen, und ob mich das nach obenhin besonders empfehlen kann, ist mir zweifelhaft.;690876;Buschen
dicht vor Globsow durch einen Dohnenstrich, überall hingen noch viele Krammetsvögel in den Schleifen, was mir auffiel und was ich doch, wie so vieles Gute, meinem alten Krippenstapel zuschreiben muß.;123457;Krippenstapel
Die Domina muß sich damals sehr über den alten Herrn von Stechlin geärgert haben. ;181508;Adelheid
Die Domina muß sich damals sehr über den alten Herrn von Stechlin geärgert haben. ;181508;Dubslav
"Da hab ich Adelheiden. Natürlich, die muß ich einladen, und sie wird auch kommen, trotzdem Schnee gefallen ist; aber sie kann ja 'nen Schlitten nehmen. Vielleicht ist ihr Schlitten besser als ihr Wagen. Gott, wenn ich an das Verdeck denke mit der großen Lederflicke, da wird mir auch nicht besser. Und dabei denkt sie, ›sie is was‹";503755;Adelheid
Desto besser gefallen sie dir. Das sieht dir ähnlich. Ich liebe mehr unsre Leute. Beide sind doch beinah wie Fremde.;575064;Armgard
Desto besser gefallen sie dir. Das sieht dir ähnlich. Ich liebe mehr unsre Leute. Beide sind doch beinah wie Fremde.;575064;Melusine
so wenigstens hat sie's mir und dem Superintendenten versichert;190587;Koseleger
Aber wenn es so wäre, so wäre das doch ein Glück...;67564;Dubslav
Na, hört, Buschen, ich kann's ihm eigentlich nicht verdenken. Der Rentsch is ja doch ein ganz schwarzer Kerl. Un nu seht Euch mal das Kind an.;457450;Agnes
Na, hört, Buschen, ich kann's ihm eigentlich nicht verdenken. Der Rentsch is ja doch ein ganz schwarzer Kerl. Un nu seht Euch mal das Kind an.;457450;Rentsch
wir, die wir die Whistpartie machten, nun schon ganz gewiß, aber auch die gute, taube Schimonski, der wir, weil sie uns so aufgeregt sah, alles auf einen Zettel schreiben mußten.;189495;Schimonski
Und Sie sagten, Frau Gräfin, Sie hätten sie noch persönlich gekannt?;301502;Jenny Lind
Du sagst, sie wird wie die Karline. ;723295;Karline
"Wie meine Frau noch lebte, Gott habe sie selig, die sagte auch immer: ›Ja, Jeserich, was du dir bloß denkst; wir sind eben ein Rätsel.‹";224347;Jeserichs Frau
Wovon der eine zuwenig hat;409587;Czako
davon hat der andre zuviel.;409628;Czako
Wovon der eine zuwenig hat;409587;Rex
davon hat der andre zuviel.;409628;Rex
Ja;739912;Torgelow
"und wo
der
nu steht, da sollte ich eigentlich stehen. Aber es is doch besser so. Nu kann Torgelow zeigen, daß er nichts kann. Und die andern auch. Und wenn sie's alle gezeigt haben, na, dann sind wir vielleicht wieder dran und kommen noch mal obenauf, und jeder kriegt Zulage.";739934;Torgelow
Und nu krieg ich auch noch, wenn auch bloß leihweise, solchen hübschen Brief von einer hübschen jungen Frau. Noch dazu Schwiegertochter.;688827;Armgard
"Nein, nicht sein Grab; das existiert nicht. Man weiß nur, daß man ihn dort überhaupt begrub. Und als ich da, die Sonne ging eben unter, in einem uralten Lindengange stand, zwischen Grabsteinen links und rechts, und das Abendläuten von der Kirche her begann, da war es mir, als käme wieder der Zug mit den Mönchen den Lindengang herauf, und ich sah Editha und sah auch den König, trotzdem ihn die Zweige halb verdeckten. ";490130;Editha Schwanenhals
"Nein, nicht sein Grab; das existiert nicht. Man weiß nur, daß man ihn dort überhaupt begrub. Und als ich da, die Sonne ging eben unter, in einem uralten Lindengange stand, zwischen Grabsteinen links und rechts, und das Abendläuten von der Kirche her begann, da war es mir, als käme wieder der Zug mit den Mönchen den Lindengang herauf, und ich sah Editha und sah auch den König, trotzdem ihn die Zweige halb verdeckten. ";490130;König Harald
Das Überlieferte, was einem da so vor die Klinge kommt, namentlich wenn Sie sich die Menschen ansehen, wie sie nun mal sind, ist doch sehr reparaturbedürftig, und auf solche Reparatur ist ein Mann wie dieser Lorenzen eben aus.;86246;Lorenzen
 Ich denke mir, Torgelow is nu wohl schon im besten Gange. So wie Bebel. Ich kriege natürlich jeden Tag meine Zeitung, aber es is mir immer zuviel und das große Format und das dünne Papier. Da kuck ich denn nich immer ganz genau zu. Hat er denn schon gesprochen?;533884;Torgelow
daß unser guter alter Kortschädel gestorben ist, ;33147;Kortschädel
Der Prinz, wie Comtesse schon ganz richtig ausgesprochen haben, war auch ein solcher Kranker.;262224;Prinz Heinrich von Preußen
Und dann diese bayrische Baronin. Es ist doch merkwürdig, daß die Süddeutschen uns im Gesellschaftlichen immer um einen guten Schritt vorauf sind, nicht von Bildungs, aber von glücklicher Natur wegen. Und diese glückliche Natur, das ist doch die wahre Bildung.;414966;Baronin Berchtesgaden
mit dem Grafen La Roche-Aymon, vermählt hatte.;75954;Graf La Roche-Aymon
"Nu is Katzenpfötchen dran. So was gab es damals noch gar nicht. Aber ich will nichts sagen, sonst wird die Buschen ärgerlich, und mit alten Weibern muß man gut stehn; das is noch wichtiger als mit jungen.";722946;Buschen
"gerade wie sein Vater;
der
hat sich auch erst rausgemausert, seit er grau geworden.";70824;Herr Gundermann
