text;id;Sprecher
Ja, die Pferdebahn, liebe Tante, die haben wir freilich, und man kann mit ihr in einer halben Stunde bis in Czakos Kaserne. Der weite Weg ist es auch eigentlich nicht, wenigstens nicht allein, weshalb ich Czako so selten sehe. Der Hauptgrund ist doch wohl der, er paßt nicht so ganz zu uns und eigentlich auch kaum zu seinem Regiment. Er ist ein guter Kerl, aber ein Äquivokenmensch und erzählt immer Nachmitternachtsgeschichten. Wenn man ihn allein hat, geht es. Aber hat er ein Publikum, dann kribbelt es ihn ordentlich, und je feiner das Publikum ist, desto mehr. Er hat mich schon oft in Verlegenheit gebracht. Ich muß sagen, ich hab ihn sehr gern, aber gesellschaftlich ist ihm Rex doch sehr überlegen.;193122;Woldemar
Ich würde vielleicht zustimmen, wenn das, was du da sagst, nicht so sehr eitel klänge ... Sie hat übrigens einen guten Verstand.;586656;Armgard
Aber die großen Verluste...;532404;Melusine
 Brrr.;400777;v. Molchow
Meine gute Frau Kulicke;344417;Lorenzen
läßt eben fragen, ob wir unsern Imbiß im Nebenzimmer nehmen wollen. Ich möchte beinahe glauben, es ist das beste, wir bleiben hier. Es heißt zwar, ein Eßzimmer müsse kalt sein. Nun, das hätten wir nebenan. Ich persönlich finde jedoch das Temperierte besser. Aber ich bitte bestimmen zu wollen, Herr Superintendent.;344460;Lorenzen
Es wird kaum gehen, liebe Tante.;198592;Woldemar
Ich kann jetzt nicht antworten, Czako. Was Sie da sagen, berührt eine große Frage, bei der man doch aufpassen muß. Und so mit dem Messer in der Hand, da verbietet sich's. Und das eine wacklige Licht hat ohnehin schon einen Dieb. Erzählen Sie mir lieber was von der Frau von Gundermann. Debattieren kann ich nicht mehr, aber wenn Sie plaudern, brauch ich bloß zuzuhören. Sie haben ihr ja bei Tisch 'nen langen Vortrag gehalten.;86820;Rex
Wenn ich recht gehört habe – so ein bißchen von musikalischem Ohr ist mir geblieben –, so war es Chopin, was Armgard zu Beginn der Stunde spielte...;254375;Graf Barby
Mach es gnädig, Papa. Sie meint es ja doch gut. Und mit mir nun schon ganz gewiß.;90754;Woldemar
För Torgelown.;406706;Tuxen
"Nein, Woldemar. Sieh, der Unglaube, der ein Nichts ist, kann den lieben Gott nicht beleidigen; aber Götzendienst beleidigt ihn. Du sollst keine andern Götter haben neben mir. Da steht es. Und nun gar der Papst in Rom, der ein Obergott sein will und unfehlbar.";159538;Adelheid
Sehr interessant. Ich setze das Portal in die Zeit von Bischof Luger. Prämonstratenserbau. Wenn mich nicht alles täuscht, Anlehnung an die Brandenburger Krypte. Also sagen wir zwölfhundert. Wenn ich fragen darf, Herr von Stechlin, existieren Urkunden? Und war vielleicht Herr von Quast schon hier oder Geheimrat Adler, unser bester Kenner?;114487;Rex
"Sie kommen, um mir zu meiner englischen Reise zu gratulieren. Und wiewohl es soso damit steht,
Ihnen
glaub ich's, daß Sie's ehrlich meinen. Sie gehören zu den paar Menschen, die keinen Neid kennen.";426288;Woldemar
Ja, was war es mit dem? Dieselbe Frage tat ich auch, und ich habe nicht vergessen, was Lorenzen mir antwortete:;312961;Woldemar
so etwa waren seine Worte;313096;Woldemar
Ah, ich versteh. Also komische Figur.;582557;Graf Barby
"Engelke, wenn er wiederkommt, so sag ihm, ich sei nicht da. Das wird er natürlich nicht glauben; weiß er doch am besten, daß ich an mein Zimmer und meinen Rollstuhl gebunden bin. Aber trotzdem; ich mag ihn nicht. Es war eine Dummheit von Sponholz, sich grade diesen auszusuchen, solchen Allerneuesten, der nach Sozialdemokratie schmeckt und dabei seinen Stock so sonderbar anfaßt, immer grad in der Mitte. Und dazu auch noch 'nen roten Schlips.";673695;Dubslav
das war ja Krippenstapel. Und hier draußen, so weit ab von seiner Schule. Wenn er nicht die Seehundsfellmütze gehabt hätte, die wie aus einer konfiszierten Schulmappe geschnitten aussah, hätt ich ihn nicht wiedererkannt.;137141;Rex
Eins war da;720131;Agnes
das hieß das Aquarium. Da lag eine Schlange, die war so dick wie 'n Bein.;720157;Agnes
"Ja, Superintendent is er. Und er kommt auch noch höher. Und wenn es nach der Prinzessin geht, wird er Papst. Und dann wollen wir uns Ablaß bei ihm holen; aber viel geb ich nicht.";735498;Dubslav
Was meine Gefühle für Sie steigert. Aber die Geschichte: Da war also drüben in Köpernitz diese La Roche-Aymon, und weil sie noch die Prinz-Heinrich-Tage gesehen und während derselben eine Rolle gespielt hatte, so zählte sie zu den besonderen Lieblingen Friedrich Wilhelms IV. Und als nun – sagen wir ums Jahr fünfzig – der Zufall es fügte, daß dem zur Jagd hier erschienenen König das Köpernitzer Frühstück, ganz besonders aber eine Blut- und Zungenwurst über die Maßen gut geschmeckt hatte, so wurde dies Veranlassung für die Gräfin, am nächsten Heiligabend eine ganze Kiste voll Würste nach Potsdam hin in die königliche Küche zu liefern. Und das ging so durch Jahre. Da beschloß zuletzt der gute König, sich für all die gute Gabe zu revanchieren, und als wieder Weihnachten war, traf in Köpernitz ein Postpaket ein, Inhalt: eine zierliche kleine Blutwurst. Und zwar war es ein wunderschöner, rundlicher Blutkarneol mit Goldspeilerchen an beiden Seiten und die Speilerchen selbst mit Diamanten besetzt. Und neben diesem Geschenk lag ein Zettelchen: ›Wurst wider Wurst.;76452;Dubslav
Sie wollen mich einfangen. Aber diesmal glückt es nicht. Was haben Sie gegen das Heldische?;692695;Dubslav
Dort hat er gewohnt;376045;v. Nonne
"Wie begrenzt ist doch unser Können. Mir weckt der Anblick solcher Friderizianischen Stätten immer ein Schmerzgefühl über das Unzulängliche des Menschlichen überhaupt, freilich auch wieder ein Hochgefühl, daß wir dieser Unzulänglichkeit und Schwäche Herr werden können. Tod, wo ist dein Stachel, Hölle, wo ist dein Sieg? Dieser König. Er war ein großer Geist, gewiß; aber doch auch ein verirrter Geist. Und je patriotischer wir fühlen, je schmerzlicher berührt uns die Frage nach dem Heil seiner Seele. Die Seelenmessen – das empfind ich in solchem Augenblicke – sind doch eine wirklich trostspendende Seite des Katholizismus, und daß es (selbstverständlich unter Gewähr eines höchsten Willens) in die Macht Überlebender gelegt ist, eine Seele freizubeten, das ist und bleibt eine große Sache.";376089;v. Nonne
Und nun laß Stechlin raten, was es war.;439703;Melusine
Na, hören Sie, Rektor.;398457;v. Molchow
Ja, Martin, das ist die große Stadt. Da übernehmen sie sich denn. Und dann war ja auch Hochzeit. Da werden sie wohl ein bißchen gepichelt haben. Und vorher die kalte Kirche. Und dazu so viele feine Damen. Daran ist der gnäd'ge Herr nicht mehr gewöhnt, und dann will er sich berappeln und strengt sich an, und da hat man denn gleich was weg.;633082;Dr. Sponholz
Aber trotzdem ohne rechten Erfolg;612643;Cujacius
was mich nicht wundernimmt. Was wollen Sie mit Gudin oder gar mit Turner? Wer das Meer malen will, muß nach Holland gehn und die alten Niederländer studieren. Und unter den Modernen vor allem die Skandinaven: die Norweger, die Dänen.;612706;Cujacius
Tuxen, der alte Süffel von Dietrichs-Ofen?;405372;Dubslav
Sollen, gewiß. Sollen, das ist die Hauptsache. Wenn man weiß, was man soll, so findt sich's schon. Aber wo das Sollen fehlt, da fehlt auch das Wollen. Es ist halt a Glück, daß wir Rom haben und den Heiligen Vater.;310261;Baronin Berchtesgaden
Ja, Kortschädel, wenn ich so meinen Engelke, wie er da geht und steht, ins märkische Provinzialmuseum abliefern könnte, so kriegt ich ein Jahrgehalt und wäre raus.;16104;Dubslav
Außerdem, ein Mann wie Sie, der es trotz seines Liberalismus fertigbringt, immer seinen Adel bis wenigstens dritten Kreuzzug zurückzuführen, ein Mann wie Sie sollte mir doch diese kleine Verwechslung ehrlich gönnen. Denn dieser mir in den Schoß gefallene ›Baczko‹... Gott sei Dank, daß auch unsereinem noch was in den Schoß fallen kann...;169412;Czako
Trösten wir uns;591186;Melusine
"Mutmaßlich das vielgefeierte ›Angelusbild‹, was Ihnen vorschwebt, Herr Rittmeister, eine von Händlern heraufgepuffte Marktware, für die Sie glücklicherweise den englischen Millais, will also sagen, den ›ais‹-Millais, nicht verantwortlich machen dürfen.
Der
Millet, der für eine, wie Sie schon bemerkten, lächerlich hohe Summe nach Amerika hin verkauft wurde, war ein ›et‹-Millet, Vollblutpariser oder wenigstens Franzose.";478528;Cujacius
Ich begreife Stechlin nicht, daß er nicht ein Coupé apartgenommen.;599420;Baronin Berchtesgaden
Und dann, gnäd'ger Herr, sie is ja doch 'ne Domina und hat 'nen Rang. Und ich hab auch mal gelesen, sie sei eigentlich mehr als ein Major.;504207;Engelke
Scharmant. Das muß ja reizend ausgesehn haben.;576112;Dubslav
Ja;310045;Baronin Berchtesgaden
"die Hoffnung und sogar die Liebe! Wo bleibt aber das dritte? Da müssen S' zu uns kommen. Wir haben noch das dritte; das heißt also, wir wissen auch, was wir
glauben
sollen.";310071;Baronin Berchtesgaden
"Wahres Glück, Katzler, daß der Alte drüben die große Blumenvase vor sich hat; sonst, so bei veau en tortue – vorausgesetzt, daß so was Feines überhaupt in Sicht steht –, würd ich der Sache nicht gewachsen sein.";385965;v. Molchow
Herr von Quast war einmal hier, aber in Wahlangelegenheiten. Und mit den Urkunden ist es gründlich vorbei, seit Wrangel hier alles niederbrannte. Wenn ich von Wrangel spreche, mein ich natürlich nicht unsern ›Vater Wrangel‹, der übrigens auch keinen Spaß verstand, sondern den Schillerschen Wrangel... Und außerdem, Herr von Rex, ist es so schwer für einen Laien. Aber Sie, Krippenstapel, was meinen Sie?;114937;Dubslav
So was hab ich mir all immer gedacht.;448947;Engelke
Ich bin aber doch für abschälen;733832;Engelke
Wenn man so sieht, was mitunter alles dran ist...;733882;Engelke
Nu, der Gesang;769596;v. Molchow
"das ginge noch, den kann man schließlich aushalten. Aber der Fußboden und der Zug durch die offenstehende Tür. Und wenn man noch bloß
den
kriegte. Wer aber Pech hat, der kommt, wenn's Winter is, dicht neben einen Kanonenofen zu stehn, und wenn ich sage, ›der pustet‹, so sag ich noch wenig. Und der Geistliche kann einem auch leid tun. Er spricht sozusagen für niemanden. Wer kann denn bei solchem Zug und solchem Ofenpusten ordentlich zuhören? Und bloß das weiß ich, daß ich immer an die drei Männer im feurigen Ofen gedacht habe. So halb Eisklumpen, halb Bratapfel is nich mein Fall.";769633;v. Molchow
Wer ist denn der hübsche Junge da, der da mit seinem Hoop spielt? Hier sagen sie Reifen.;288311;Robinson
Wenn nicht unser Freund Woldemar bei diesem Arrangement seine Hand mit im Spiele gehabt hat, so haben wir hier in bezug auf Requisiten ein Ahnungsvermögen, wie's nicht größer gedacht werden kann. Das Püppchen pour moi, das Testament pour vous.;27954;Czako
Nein, Herr Lehrer Krippenstapel, das geht nicht. Unter dieser letzten Mitteilung bricht meine Begeisterung wieder zusammen. Das ist ja schlimmer als der Heinesche Asra. Der stirbt doch bloß. Aber hier haben wir Ermordung. Sagen Sie, Rex, wie stehen Sie dazu?;111741;Czako
Das ist Agnes, das Enkelkind von der Buschen.;712984;Dubslav
Superintendent? Koseleger?;654599;Dubslav
Nein;309765;Woldemar
"das
ist er nicht. Aber als einen Aeronauten kann ich ihn Ihnen beinahe vor stellen. Er ist so recht ein Excelsior-, ein Aufsteigemensch, einer aus der wirklichen Obersphäre, genau von daher, wo alles Hohe zu Haus ist, die Hoffnung und sogar die Liebe.";309791;Woldemar
Was ist es eigentlich mit diesem ›Museum‹?;556277;Melusine
kann ich mir doch kaum was Rechtes darunter vorstellen. Eine alte Papptafel mit Inschrift hängt da schräg über der Saaltür, alles dicht neben meinem Schlafzimmer, und ich habe mich etwas davor geängstigt.;556339;Melusine
"Was nun noch fehlt, fehlt; ich kann nicht mehr.";425861;Woldemar
Wenn sie nur erst da wäre. Mir tut es beinahe schon leid, daß ich ihr nicht gleich zugeredet. Aber so geht es einem immer.;70582;Frau Gundermann
Ihr Herr Sohn;592381;Frommel
wovon ich mich persönlich überzeugen konnte, wohnt sehr hübsch. Darf ich daraus schließen, daß Sie sich bei ihm einlogiert haben?;592413;Frommel
Na, natürlich Volk. Oberschicht überall ein und dasselbe. Was da los ist, das wissen wir.;423090;v. Raspe
Nun ...;29467;Rex
Was? Die Prinzessin?;663701;Dubslav
Aber nich verstanden. Na, ich eigentlich auch nich. Wenigstens nicht so recht. Und du, du warst ja nich mal auf Schulen.;637553;Dubslav
Zu Befehl, Herr Major.;739221;Uncke
Sehn Sie, Nonne, das ist die ›Schmetterlingsschlacht‹ von der man jetzt jeden Tag in den Zeitungen liest.;762276;v. Molchow
Und um es kurz zu machen;544994;Melusine
Woldemar sprach bei dieser Gelegenheit wie von Ihrer ersten Liebe;545042;Melusine
"so auch von Ihrer letzten – nein, nein, nicht von Ihrer letzten;
Sie
werden immer eine neue finden –, sprach also von Ihrer Begeisterung für den herrlichen Mann da weit unten am Tajo, von Ihrer Begeisterung für den Joao de Deus. Und als er ausgesprochen hatte, da haben wir uns alle, die wir zugegen waren, um den ›Un Santo‹ geschart und einen geheimen Bund geschlossen. Erst um den ›Un Santo‹ und zum zweiten um Sie selbst. Und nun frag ich Sie, wollen Sie mittun in diesem unserm Bunde, der ohne Sie gar nicht existierte? Mir ist manches verquer gegangen. Aber ich bin, denk ich, dem Tage nahe, der mich ahnen läßt, daß unsre Prüfungen auch unsre Segnungen sind und daß mir alles Leid nur kam, um den Stab, der trägt und stützt, fester zu umklammern. Ich darf leider nicht hinzusetzen, daß dieser Stab (möglich, daß er sich einst dazu auswächst) das Kreuz sei. Meiner ganzen Natur nach bin ich ungläubig. Aber ich hoffe sagen zu dürfen: ich bin wenigstens demütig.";545166;Melusine
Ja, gnädiger Herr, gehört hab ich schon mal davon.;637500;Engelke
Hör, Engelke, am Ende wird es noch mal was. Wie gefallen dir meine Beine? Wenn ich drücke, keine Kute mehr.;699623;Dubslav
Ja, unbedingt. Und nur schade, daß alle die, die damit zu tun haben, über kurz oder lang in die Luft fliegen.;308774;Woldemar
Ich fürchte, daß ich zu sehr ungelegener Stunde komme.;218557;Woldemar
Ja, das kennt man.;395529;Luckhardt
Die Frau Gemahlin von unserm Herrn Oberförster...;663649;Engelke
Also Gundermanns. Gut. Und dann vielleicht Oberförsters. Das älteste Kind hat freilich die Masern, und die Frau, das heißt die Gemahlin (und Gemahlin is eigentlich auch noch nicht das rechte Wort), die erwartet wieder. Man weiß nie recht, wie man mit ihr dran ist und wie man sie nennen soll, Oberförsterin Katzler oder Durchlaucht. Aber man kann's am Ende versuchen. Und dann unser Pastor. Der hat doch wenigstens die Bildung. Gundermann allein ist zuwenig und eigentlich bloß ein Klutentreter. Und seitdem er die Siebenmühlen hat, ist er noch weniger geworden.;19531;Dubslav
"Das freut mich; da ist er ja so gut wie ein Spezialkamerad von dir.";194273;Adelheid
"Im übrigen sei mir's verziehen«, fuhr er, immer leuchtender werdend, fort, »wenn ich mein Urteil über beide kurz dahin zusammenfasse: ›Sie sind einander wert‹, und die zwei großen westlichen Kulturvölker mögen sich darüber streiten, wer von ihnen am meisten genasführt wurde. Der französische Millet ist eine Null, ein Zwerg, neben dem der englische vergleichsweise zum Riesen anwächst, wohlverstanden vergleichsweise. Trotzdem, wie mir gestattet sein mag zu wiederholen, war er zu Beginn seiner Laufbahn ein Gegenstand unsrer hiesigen Aufmerksamkeit. Und mit Recht. Denn das Präraffaelitentum, als dessen Begründer und Vertreter ich ihn ansehe, trug damals einen Zukunftskeim in sich; eine große Revolution schien sich anbahnen zu wollen, jene große Revolution, die Rückkehr heißt. Oder, wenn Sie wollen, ›Reaktion‹. Man hat vor solchen Wörtern nicht zu erschrecken. Wörter sind Kinderklappern.";479203;Cujacius
Ich fand es wenig;472377;Czako
und als Doublette find ich es noch weniger. Und ein Mann wie Stechlin, ein Mann in Mission! Und jetzt sogar unter den Augen Ihrer Majestät von Großbritannien und Indien.;472424;Czako
"Nein, gnäd'ger Herr, dagegen bin ich wohl eigentlich nich. Aber ich schlafe doch auch nebenan, und dann is es ja, wie wenn ich für gar nichts mehr da wär und fast so gut wie schon abgesetzt. Und das Kind kann doch auch nich all das, was nötig is; Agnes is ja doch noch 'ne lütte Krabb.";709726;Engelke
Eine gesegnete Gegend, Ihre Grafschaft hier;178547;Czako
Aber freilich heuer auch eine gesegnete Jahreszeit. Gestern abend bei Dubslav von Stechlin Krammetsvögelbrüste, heute bei Adelheid von Stechlin Rebhuhnflügel.;178605;Czako
